,Job ID,Work Location,latitude,longitude
0,634145,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
1,689496,55 Water St Ny Ny,40.7032255,-74.00906706900255
2,613824,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
3,620326,30-30 Thomson Ave L I City Qns,,
4,622056,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
5,682700,255 Greenwich Street,40.7145279,-74.0112651
6,552760,96-05 Horace Harding Expway,,
7,683664,"42 Broadway, N.Y.",40.7062155,-74.0127703
8,644997,4 World Trade Center,40.7102861,-74.01198503932034
9,570748,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
10,556263,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
11,682450,42-09 28th Street,40.7493714,-73.93892728315782
12,640121,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
13,648413,96-05 Horace Harding Expway,,
14,570789,Pest Management-Dir,,
15,689676,Forest Pk 80-30 Park Lane Quee,,
16,680181,96-05 Horace Harding Expway,,
17,682783,100 Gold Street,40.71015435,-74.00323001164281
18,650355,"42 Broadway, N.Y.",40.7062155,-74.0127703
19,634786,"260 E 161st St., Brx",,
20,684402,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
21,640112,255 Greenwich Street,40.7145279,-74.0112651
22,638597,"215 E 161St St., Bronx",40.826272,-73.920374
23,627585,Internal Audit & Assessment,,
24,646392,"350 Jay St, Brooklyn  Ny",40.69350715384616,-73.98733230769231
25,680516,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
26,639868,96-05 Horace Harding Expway,,
27,683472,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
28,644623,"100 Church St., N.Y.",,
29,687625,42-09 28th Street,40.7493714,-73.93892728315782
30,681349,42-09 28th Street,40.7493714,-73.93892728315782
31,634059,"109 E 16Th St., N.Y.",40.735545,-73.9882133
32,589164,55 Water St Ny Ny,40.7032255,-74.00906706900255
33,622661,4 World Trade Center,40.7102861,-74.01198503932034
34,685553,"120-55 Queens Blvd, Queens Ny",40.71378315,-73.82829946399335
35,621684,96-05 Horace Harding Expway,,
36,638595,"215 E 161St St., Bronx",40.826272,-73.920374
37,541010,96-05 Horace Harding Expway,,
38,680858,42-09 28th Street,40.7493714,-73.93892728315782
39,686359,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
40,526177,75-20 Astoria Blvd,40.76463665,-73.89316259529446
41,638154,1309 Fulton Ave Bronx,40.83275175,-73.90346013154053
42,554298,55 Water St Ny Ny,40.7032255,-74.00906706900255
43,681979,"158 E 115Th St., N.Y.",40.79761115,-73.94178672164708
44,560906,55 Water St Ny Ny,40.7032255,-74.00906706900255
45,564375,55 Water St Ny Ny,40.7032255,-74.00906706900255
46,614914,4 World Trade Center,40.7102861,-74.01198503932034
47,686099,Fire Safety Unit,40.3816523,23.4451556
48,582631,"Ave. Z & Knapp Ave., Brooklyn",,
49,594995,"182 Joline Ave, Staten Isl",,
50,586343,96-05 Horace Harding Expway,,
51,633260,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
52,648407,42-09 28th Street,40.7493714,-73.93892728315782
53,606169,55 Water St Ny Ny,40.7032255,-74.00906706900255
54,643703,55 Water St Ny Ny,40.7032255,-74.00906706900255
55,689258,42-09 28th Street,40.7493714,-73.93892728315782
56,623027,55 Water St Ny Ny,40.7032255,-74.00906706900255
57,631220,42-09 28th Street,40.7493714,-73.93892728315782
58,631094,55 Water St Ny Ny,40.7032255,-74.00906706900255
59,628105,30-30 Thomson Ave L I City Qns,,
60,639840,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
61,625614,"1826 Arthur Ave., Bronx",40.84407634999999,-73.89415404648156
62,681760,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
63,683401,Office of the VP,,
64,632973,55 Water St Ny Ny,40.7032255,-74.00906706900255
65,682400,165 Cadman Plaza East,40.6991155,-73.98931853949287
66,628147,180 Maiden Lane,40.7052596,-74.00546339405317
67,527817,Manhattan Floating Staff,,
68,636782,75-20 Astoria Blvd,40.76463665,-73.89316259529446
69,626061,55 Water St Ny Ny,40.7032255,-74.00906706900255
70,620326,30-30 Thomson Ave L I City Qns,,
71,646365,"80 Centre St., N.Y.",40.8440069,-73.78658250000001
72,640766,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
73,679854,155 West Broadway New York N Y,,
74,556917,96-05 Horace Harding Expway,,
75,636344,42-09 28th Street,40.7493714,-73.93892728315782
76,683312,"100 Church St., N.Y.",,
77,639643,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
78,643834,VP Office-PPPD,,
79,610925,30-30 Thomson Ave L I City Qns,,
80,642944,30-30 Thomson Ave L I City Qns,,
81,569696,55 Water St Ny Ny,40.7032255,-74.00906706900255
82,646060,Procedures Development & Admin,,
83,629972,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
84,647687,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
85,603137,30-30 Thomson Ave L I City Qns,,
86,519102,"Hazen St-A.M.K.C., E. Elm, Ny",43.12574672780561,-77.61944362274448
87,632033,4 World Trade Center,40.7102861,-74.01198503932034
88,687846,NYC - All Boroughs,,
89,620791,4 World Trade Center,40.7102861,-74.01198503932034
90,631187,NYC - All Boroughs,,
91,638670,55 Water St Ny Ny,40.7032255,-74.00906706900255
92,643201,"52-35 58Th St., Woodside, Ny",40.74372192635766,-73.90704305489145
93,579996,96-05 Horace Harding Expway,,
94,626750,30-30 Thomson Ave L I City Qns,,
95,687793,"42 Broadway, N.Y.",40.7062155,-74.0127703
96,636344,42-09 28th Street,40.7493714,-73.93892728315782
97,634338,30-30 Thomson Ave L I City Qns,,
98,647477,30-30 Thomson Ave L I City Qns,,
99,687513,"130 Stuyvesant Place, S.I.",,
100,686258,30-30 47TH AVE,40.74226485,-73.93643212657696
101,639162,"275-285 Bergen St, Brooklyn Ny",40.68079445178115,-73.97480742788275
102,628530,4 World Trade Center,40.7102861,-74.01198503932034
103,585875,"Wards Island, N.Y.",40.7876012,-73.9254149
104,647694,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
105,644851,"1 Police Plaza, N.Y.",40.71220750000001,-74.00170824865675
106,632972,42-09 28th Street,40.7493714,-73.93892728315782
107,657106,24 West 61 Street,,
108,632977,55 Water St Ny Ny,40.7032255,-74.00906706900255
109,600372,"105 East 106 Street, New York,",,
110,577826,96-05 Horace Harding Expway,,
111,632988,199 River Road North,41.5635619,-73.957965
112,642688,30-30 Thomson Ave L I City Qns,,
113,687877,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
114,687514,55 Water St Ny Ny,40.7032255,-74.00906706900255
115,679116,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
116,624924,42-09 28th Street,40.7493714,-73.93892728315782
117,650352,"42 Broadway, N.Y.",40.7062155,-74.0127703
118,634027,"109 E 16Th St., N.Y.",40.735545,-73.9882133
119,636846,30-30 Thomson Ave L I City Qns,,
120,681790,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
121,633097,96-05 Horace Harding Expway,,
122,683570,42-09 28th Street,40.7493714,-73.93892728315782
123,687653,42-09 28th Street,40.7493714,-73.93892728315782
124,634790,5 Manhattan West,40.7530239,-73.99951380079614
125,618360,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
126,552517,55 Water St Ny Ny,40.7032255,-74.00906706900255
127,682556,42-09 28th Street,40.7493714,-73.93892728315782
128,635369,30-30 Thomson Ave L I City Qns,,
129,570413,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
130,679852,"130 Stuyvesant Place, S.I.",,
131,631951,42-09 28th Street,40.7493714,-73.93892728315782
132,685804,30-30 Thomson Ave L I City Qns,,
133,592102,96-05 Horace Harding Expway,,
134,631951,42-09 28th Street,40.7493714,-73.93892728315782
135,559711,110 William St. N Y,40.7087755,-74.0067691170635
136,638693,4 World Trade Center,40.7102861,-74.01198503932034
137,584194,55 Water St Ny Ny,40.7032255,-74.00906706900255
138,603137,30-30 Thomson Ave L I City Qns,,
139,680488,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
140,637019,"31 Chambers St., N.Y.",40.7135665,-74.00448291111701
141,608979,253 Broadway New York Ny,41.5003214,-74.018638
142,569421,96-05 Horace Harding Expway,,
143,584125,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
144,657137,42-09 28th Street,40.7493714,-73.93892728315782
145,592308,96-05 Horace Harding Expway,,
146,580902,15 Skyline Drive,-37.78686145,144.894165974187
147,646615,"520 1St Ave., N.Y.",40.9204798,-73.8087058
148,686604,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
149,635195,59 Maiden Lane,40.70874625,-74.00810949328036
150,638790,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
151,638950,55 Water St Ny Ny,40.7032255,-74.00906706900255
152,644577,"1 Hogan Pl./100 Centre St., N.",,
153,632872,55 Water St Ny Ny,40.7032255,-74.00906706900255
154,584331,"33 Beaver St, New York Ny",40.7050695,-74.0120653
155,657456,NYC - All Boroughs,,
156,686725,"42 Broadway, N.Y.",40.7062155,-74.0127703
157,632978,199 River Road North,41.5635619,-73.957965
158,518031,"492 First Avenue, New York, Ny",42.95377471945839,-74.2900382193656
159,626597,199 River Road North,41.5635619,-73.957965
160,679853,42-09 28th Street,40.7493714,-73.93892728315782
161,683059,"1 Centre St., N.Y.",,
162,540899,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
163,682396,NYC - All Boroughs,,
164,596555,"109 E 16Th St., N.Y.",40.735545,-73.9882133
165,685238,"42 Broadway, N.Y.",40.7062155,-74.0127703
166,635995,96-05 Horace Harding Expway,,
167,631316,90-27 Parsons Boulevard,40.75480624856122,-73.81437284365119
168,620792,96-05 Horace Harding Expway,,
169,634802,4 World Trade Center,40.7102861,-74.01198503932034
170,638285,4 World Trade Center,40.7102861,-74.01198503932034
171,681000,96-05 Horace Harding Expway,,
172,617963,30-30 Thomson Ave L I City Qns,,
173,688264,55 Water St Ny Ny,40.7032255,-74.00906706900255
174,642044,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
175,638559,2238 Fifth Ave New York,42.73272918181818,-73.70403694949495
176,618028,96-05 Horace Harding Expway,,
177,628434,"3701 Jerome Ave, Bx NY 10467",,
178,524625,55 Water St Ny Ny,40.7032255,-74.00906706900255
179,571030,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
180,680227,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
181,636821,42-09 28th Street,40.7493714,-73.93892728315782
182,642705,"1 Hogan Pl./100 Centre St., N.",,
183,681638,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
184,641961,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
185,680227,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
186,635487,375 Pearl Street,40.71087575,-74.001184161
187,688265,NYC - All Boroughs,,
188,642337,5 Manhattan West,40.7530239,-73.99951380079614
189,646342,30-30 Thomson Ave L I City Qns,,
190,683678,96-05 Horace Harding Expway,,
191,576549,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
192,689666,"280 Broadway, 4th Floor, N.Y.",,
193,681511,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
194,624909,"22 Reade St, Ny",40.71432485,-74.0046293
195,687703,"33 Beaver St, New York Ny",40.7050695,-74.0120653
196,627893,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
197,683096,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
198,527894,2501 Grand Concourse,40.8629562,-73.8972148
199,688685,55 Water St Ny Ny,40.7032255,-74.00906706900255
200,544209,96-05 Horace Harding Expway,,
201,610133,375 Pearl Street,40.71087575,-74.001184161
202,625119,96-05 Horace Harding Expway,,
203,690082,100 Gold Street,40.71015435,-74.00323001164281
204,683448,"Hazen St-A.M.K.C., E. Elm, Ny",43.12574672780561,-77.61944362274448
205,634264,1780 Ocean Avenue,40.6187292,-73.9552659
206,607175,30-30 Thomson Ave L I City Qns,,
207,622527,96-05 Horace Harding Expway,,
208,600433,55 Water St Ny Ny,40.7032255,-74.00906706900255
209,684005,1309 Fulton Ave Bronx,40.83275175,-73.90346013154053
210,626376,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
211,681503,30-30 47TH AVE,40.74226485,-73.93643212657696
212,650672,375 Pearl Street,40.71087575,-74.001184161
213,680236,"100 Church St., N.Y.",,
214,590827,30-30 Thomson Ave L I City Qns,,
215,624908,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
216,632973,55 Water St Ny Ny,40.7032255,-74.00906706900255
217,642391,30-30 47TH AVE,40.74226485,-73.93643212657696
218,647768,"158 E 115Th St., N.Y.",40.79761115,-73.94178672164708
219,629441,NYC Pub Hsg Preservation Trust,,
220,680775,88-26 Pitkin Avenue,40.67318775,-73.8471194364563
221,687438,1 Battery Park Plaza,,
222,582574,725 West 135th Street,40.82496835,-73.95730661825849
223,586802,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
224,683484,NYC - All Boroughs,,
225,593810,96-05 Horace Harding Expway,,
226,577323,75-20 Astoria Blvd,40.76463665,-73.89316259529446
227,627043,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
228,633696,"30-01 HARPER STREET,CORONA,NY",,
229,641911,NYC - All Boroughs,,
230,627250,42-09 28th Street,40.7493714,-73.93892728315782
231,682138,42-09 28th Street,40.7493714,-73.93892728315782
232,634336,96-05 Horace Harding Expway,,
233,573208,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
234,690127,"26 Central Avenue, S.I.,",,
235,642370,253 Broadway New York Ny,41.5003214,-74.018638
236,635005,96-05 Horace Harding Expway,,
237,687980,"1 Hogan Pl./100 Centre St., N.",,
238,627257,30-30 Thomson Ave L I City Qns,,
239,682940,"120 Broadway, New York, NY",40.7082035,-74.01050652677372
240,561600,"10 Walker Rd, Valhalla NY10595",,
241,618355,"71 Smith Avenue, Kingston, Ny",41.9301344,-73.9989468
242,545811,96-05 Horace Harding Expway,,
243,626268,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
244,684608,75-20 Astoria Blvd,40.76463665,-73.89316259529446
245,648485,"33 Beaver St, New York Ny",40.7050695,-74.0120653
246,646615,"520 1St Ave., N.Y.",40.9204798,-73.8087058
247,686849,NYC - All Boroughs,,
248,539278,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
249,539278,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
250,614778,"71 Smith Avenue, Kingston, Ny",41.9301344,-73.9989468
251,687159,4 World Trade Center,40.7102861,-74.01198503932034
252,623748,30-30 Thomson Ave L I City Qns,,
253,681075,5 Manhattan West,40.7530239,-73.99951380079614
254,635442,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
255,680700,180 Maiden Lane,40.7052596,-74.00546339405317
256,685516,4 World Trade Center,40.7102861,-74.01198503932034
257,624976,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
258,588033,96-05 Horace Harding Expway,,
259,618573,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
260,682093,"100 Church St., N.Y.",,
261,643060,42-09 28th Street,40.7493714,-73.93892728315782
262,687756,Farragut Houses,40.70026015000001,-73.98166410483813
263,636631,30-30 Thomson Ave L I City Qns,,
264,536556,4 World Trade Center,40.7102861,-74.01198503932034
265,639817,"22 Reade St, Ny",40.71432485,-74.0046293
266,639829,96-05 Horace Harding Expway,,
267,631026,55 Water St Ny Ny,40.7032255,-74.00906706900255
268,591274,96-05 Horace Harding Expway,,
269,568087,30-30 Thomson Ave L I City Qns,,
270,638435,30-30 Thomson Ave L I City Qns,,
271,630960,"329 Greenpoint Ave., Brooklyn",40.7322875,-73.94549312998336
272,590396,55 Water St Ny Ny,40.7032255,-74.00906706900255
273,645515,421 East 26th Street NY NY,40.73907695,-73.97508106543111
274,632592,4 World Trade Center,40.7102861,-74.01198503932034
275,561006,751 Mill Rd,40.55159535,-74.11707188064042
276,635785,42-09 28th Street,40.7493714,-73.93892728315782
277,604583,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
278,681018,42-09 28th Street,40.7493714,-73.93892728315782
279,644963,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
280,644623,"100 Church St., N.Y.",,
281,590597,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
282,558327,96-05 Horace Harding Expway,,
283,564037,96-05 Horace Harding Expway,,
284,637817,4 World Trade Center,40.7102861,-74.01198503932034
285,682438,"125 Worth Street, Nyc",40.7154759,-74.0024952
286,638289,"12-26 31St Avenue Queens, N.Y.",,
287,571350,96-05 Horace Harding Expway,,
288,644914,5 Manhattan West,40.7530239,-73.99951380079614
289,623443,55 Water St Ny Ny,40.7032255,-74.00906706900255
290,687644,75-20 Astoria Blvd,40.76463665,-73.89316259529446
291,642257,96-05 Horace Harding Expway,,
292,535001,96-05 Horace Harding Expway,,
293,689044,1309 Fulton Ave Bronx,40.83275175,-73.90346013154053
294,627257,30-30 Thomson Ave L I City Qns,,
295,638667,"303 9Th Ave., N.Y.",40.7495831,-73.99981108703705
296,609325,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
297,649651,"1 Hogan Pl./100 Centre St., N.",,
298,681690,75-20 Astoria Blvd,40.76463665,-73.89316259529446
299,635919,96-05 Horace Harding Expway,,
300,615463,4 World Trade Center,40.7102861,-74.01198503932034
301,680900,42-09 28th Street,40.7493714,-73.93892728315782
302,689840,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
303,639536,777 Third Avenue,44.74696525294118,-79.80658625882353
304,637223,"150 William Street, New York N",,
305,682027,1 Liberty Plaza NYC,,
306,689788,4 World Trade Center,40.7102861,-74.01198503932034
307,622684,96-05 Horace Harding Expway,,
308,588347,55 Water St Ny Ny,40.7032255,-74.00906706900255
309,682623,NYC - All Boroughs,,
310,644821,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
311,609088,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
312,631142,42-09 28th Street,40.7493714,-73.93892728315782
313,683641,"7870 State Rd 42 Grahamsville,",,
314,636451,30-30 Thomson Ave L I City Qns,,
315,647451,30-30 Thomson Ave L I City Qns,,
316,642021,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
317,624159,"Hazen St-A.M.K.C., E. Elm, Ny",43.12574672780561,-77.61944362274448
318,626580,199 River Road North,41.5635619,-73.957965
319,683104,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
320,627671,42-09 28th Street,40.7493714,-73.93892728315782
321,582556,1270 Ryawa Avenue,40.80452222222223,-73.8863651010101
322,639612,55 Water St Ny Ny,40.7032255,-74.00906706900255
323,552250,96-05 Horace Harding Expway,,
324,634190,55 Water St Ny Ny,40.7032255,-74.00906706900255
325,684755,42-09 28th Street,40.7493714,-73.93892728315782
326,611623,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
327,638231,42-09 28th Street,40.7493714,-73.93892728315782
328,680515,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
329,590437,"101-07 Farragut Road, Brooklyn",40.63742767505426,-73.92950391177115
330,679759,"330 W 34Th St., N.Y.",40.7526738,-73.9950505
331,642680,"260 Eleventh Ave., N.Y.",42.73552364380528,-73.7112769575196
332,686277,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
333,679148,"259 Bristol St., Brooklyn",40.6646931,-73.91110956847632
334,619887,"455 First Ave., N.Y.",42.95370207856617,-74.29023999019816
335,628434,"3701 Jerome Ave, Bx NY 10467",,
336,657255,"150 William Street, New York N",,
337,686680,"492 First Avenue, New York, Ny",42.95377471945839,-74.2900382193656
338,631310,96-05 Horace Harding Expway,,
339,633056,"2 Lafayette St., N.Y.",40.71403805,-74.00376405182158
340,550634,55 Water St Ny Ny,40.7032255,-74.00906706900255
341,680681,NYC - All Boroughs,,
342,627775,4 World Trade Center,40.7102861,-74.01198503932034
343,683103,88-11 165 Street Jamaica,,
344,684585,96-05 Horace Harding Expway,,
345,637616,"71 Smith Avenue, Kingston, Ny",41.9301344,-73.9989468
346,689969,100 Gold Street,40.71015435,-74.00323001164281
347,576253,"150 William Street, New York N",,
348,631184,30-30 Thomson Ave L I City Qns,,
349,590737,55 Water St Ny Ny,40.7032255,-74.00906706900255
350,684437,100 Gold Street,40.71015435,-74.00323001164281
351,634194,30-30 Thomson Ave L I City Qns,,
352,682414,42-09 28th Street,40.7493714,-73.93892728315782
353,639238,30-30 Thomson Ave L I City Qns,,
354,650672,375 Pearl Street,,
355,634846,96-05 Horace Harding Expway,,
356,634315,4 World Trade Center,40.7102861,-74.01198503932034
357,627884,470 Vanderbilt Ave,40.61464549999999,-74.08501205331763
358,544512,"356 Flushing Ave, Brooklyn",40.6980791,-73.96038110820781
359,686706,55 Water St Ny Ny,40.7032255,-74.00906706900255
360,645983,375 Pearl Street,40.71087575,-74.001184161
361,689301,30-30 47TH AVE,40.74226485,-73.93643212657696
362,630916,92-31 Union Hall St. Jamaica N,40.7037876,-73.7975015
363,530408,"560 West 133 Street, New York,",41.2082599594096,-73.7403754797048
364,680183,96-05 Horace Harding Expway,,
365,540078,375 Pearl Street,40.71087575,-74.001184161
366,527824,Manhattan Floating Staff,,
367,585584,30-30 Thomson Ave L I City Qns,,
368,640265,30-30 Thomson Ave L I City Qns,,
369,679086,EVP-Prop Mgmt Ops,,
370,639938,30-30 Thomson Ave L I City Qns,,
371,683538,88-26 Pitkin Avenue,40.67318775,-73.8471194364563
372,682438,"125 Worth Street, Nyc",40.7154759,-74.0024952
373,631334,96-05 Horace Harding Expway,,
374,628034,30-30 Thomson Ave L I City Qns,,
375,639820,30-30 Thomson Ave L I City Qns,,
376,639221,30-30 Thomson Ave L I City Qns,,
377,688706,"165 E 126Th St., N.Y.",40.8046143,-73.9355602
378,582506,55 Water St Ny Ny,40.7032255,-74.00906706900255
379,685675,55 Water St Ny Ny,40.7032255,-74.00906706900255
380,612421,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
381,612421,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
382,540473,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
383,545813,96-05 Horace Harding Expway,,
384,680298,Landlord & Tenant,,
385,592100,96-05 Horace Harding Expway,,
386,585576,30-30 Thomson Ave L I City Qns,,
387,626385,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
388,643133,42-09 28th Street,40.7493714,-73.93892728315782
389,616697,4 World Trade Center,40.7102861,-74.01198503932034
390,643173,255 Greenwich Street,40.7145279,-74.0112651
391,636547,4 World Trade Center,40.7102861,-74.01198503932034
392,639039,30-30 Thomson Ave L I City Qns,,
393,556566,96-05 Horace Harding Expway,,
394,644331,30-30 Thomson Ave L I City Qns,,
395,685010,100 Gold Street,40.71015435,-74.00323001164281
396,684688,30-30 47TH AVE,40.74226485,-73.93643212657696
397,642195,"2 Lafayette St., N.Y.",40.71403805,-74.00376405182158
398,545807,96-05 Horace Harding Expway,,
399,648067,255 Greenwich Street,40.7145279,-74.0112651
400,679105,I&O-Infrastructure Management,,
401,603799,55 Water St Ny Ny,40.7032255,-74.00906706900255
402,643167,"2 Lafayette St., N.Y.",40.71403805,-74.00376405182158
403,584264,96-05 Horace Harding Expway,,
404,688161,"9 Metrotech Center, Brooklyn N",,
405,624668,30-30 Thomson Ave L I City Qns,,
406,642032,"465 Columbus Ave. Valhalla, Ny",41.1072393,-73.7814049
407,687384,2 Metro Tech,41.308645,-95.957343
408,644624,4 World Trade Center,40.7102861,-74.01198503932034
409,687812,"42 Broadway, N.Y.",40.7062155,-74.0127703
410,680705,30-30 Thomson Ave L I City Qns,,
411,683542,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
412,686894,Manhattan Neighborhood 07,,
413,628086,16 Court St,40.6267581,-74.08035459999999
414,679756,"1826 Arthur Ave., Bronx",40.84407634999999,-73.89415404648156
415,686560,75-20 Astoria Blvd,40.76463665,-73.89316259529446
416,687853,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
417,642364,255 Greenwich Street,40.7145279,-74.0112651
418,687848,55 Water St Ny Ny,40.7032255,-74.00906706900255
419,687848,55 Water St Ny Ny,40.7032255,-74.00906706900255
420,636005,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
421,687024,4 World Trade Center,40.7102861,-74.01198503932034
422,636700,55 Water St Ny Ny,40.7032255,-74.00906706900255
423,686095,"42 Broadway, N.Y.",40.7062155,-74.0127703
424,637671,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
425,581036,"43-01 Berrian Blvd, Astoria Qu",,
426,638048,42-09 28th Street,40.7493714,-73.93892728315782
427,682970,30-30 Thomson Ave L I City Qns,,
428,688103,"100 Church St., N.Y.",,
429,577418,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
430,644536,REES - Res Business Dev,,
431,639629,"22 Reade St, Ny",40.71432485,-74.0046293
432,680468,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
433,690132,100 Gold Street,40.71015435,-74.00323001164281
434,687059,30-30 Thomson Ave L I City Qns,,
435,683171,42-09 28th Street,40.7493714,-73.93892728315782
436,681720,Project Management Team 2,,
437,683579,"130 Stuyvesant Place, S.I.",,
438,688667,Bronx Floating Staff,,
439,643089,30-30 Thomson Ave L I City Qns,,
440,633725,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
441,687395,RES Engmt-Zone Coordination,,
442,625420,253 Broadway New York Ny,41.5003214,-74.018638
443,624909,"22 Reade St, Ny",40.71432485,-74.0046293
444,644079,"100 Church St., N.Y.",,
445,690108,"42 Broadway, N.Y.",40.7062155,-74.0127703
446,622389,"100 Church St., N.Y.",,
447,643822,"150 William Street, New York N",,
448,623924,96-05 Horace Harding Expway,,
449,648326,"1 Hogan Pl./100 Centre St., N.",,
450,682429,"132 W 125Th St., N.Y.",40.808337,-73.9472422
451,620592,"1 Centre St., N.Y.",40.7130272,-74.00347421311828
452,642257,96-05 Horace Harding Expway,,
453,685244,"125 Worth Street, Nyc",40.7154759,-74.0024952
454,642705,"1 Hogan Pl./100 Centre St., N.",,
455,578061,96-05 Horace Harding Expway,,
456,631220,42-09 28th Street,40.7493714,-73.93892728315782
457,683558,100 Gold Street,40.71015435,-74.00323001164281
458,638504,"109 E 16Th St., N.Y.",40.735545,-73.9882133
459,623799,96-05 Horace Harding Expway,,
460,627926,"132 W 125Th St., N.Y.",40.808337,-73.9472422
461,683454,42-09 28th Street,40.7493714,-73.93892728315782
462,634333,375 Pearl Street,40.71087575,-74.001184161
463,569598,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
464,592921,55 Water St Ny Ny,40.7032255,-74.00906706900255
465,687846,NYC - All Boroughs,,
466,583057,55 Water St Ny Ny,40.7032255,-74.00906706900255
467,539286,198 E161St Street Bronx N.Y.,41.03348540555301,-73.77553675669341
468,527788,Brooklyn Floating Staff,,
469,687445,100 Gold Street,40.71015435,-74.00323001164281
470,627332,55 Water St Ny Ny,40.7032255,-74.00906706900255
471,623022,59-17 Junction Blvd Corona Ny,40.74088156695801,-73.86754125830355
472,589443,55 Water St Ny Ny,40.7032255,-74.00906706900255
473,633019,130 Ave C,40.72464185,-73.97783858168852
474,561341,96-05 Horace Harding Expway,,
475,631095,96-05 Horace Harding Expway,,
